0,2.32039474164,0.988683740322,0.0
1,2.38655143794,1.01607621316,0.0788683740322
2,2.60727444028,1.00982435249,0.160475995348
3,2.72684086145,1.01756475141,0.241458430597
4,2.88355332581,1.00327283547,0.323214905738
5,3.02385910213,1.03780887169,0.403542189285
6,3.13116415425,1.04607609988,0.487323076453
7,3.53069742648,1.00714285714,0.571930686442
8,3.52121579563,1.02829907656,0.652644972156
9,3.73416363083,1.01608579088,0.735474879811
10,4.02829624747,1.01636904762,0.8170834589
11,4.2694299331,0.997616919869,0.898720363662
12,4.64047806082,0.99732063114,0.978482055649
13,4.79999474656,0.987473903967,1.05821411876
14,4.93845047633,0.983308494784,1.13696150916
15,5.28741473923,0.988382484361,1.21529235864
16,5.35480518727,0.940738534842,1.29413060707
17,6.01314674559,0.948481238833,1.36820446056
18,6.26451856731,0.932818073722,1.44305258444
19,6.59965884584,0.902736466389,1.51633439181
20,7.02801182855,0.866527942925,9.29020182857
21,7.28350746144,0.851708766716,9.35685462286
22,7.38480746016,0.803215242632,9.42202549953
23,7.62204269797,0.773837902265,9.4823470238
24,7.96352798151,0.713434614239,9.53973081402
25,8.0224204994,0.67381590706,9.59107427545
26,8.30154007247,0.646515783204,9.63845586615
27,8.420245728,0.612038140644,9.68310744447
28,8.74956476121,0.568878310027,9.72431125854
29,9.0677497402,0.566448152563,9.76119908954
30,8.99922073594,0.547484370348,9.7978439048
31,9.04620772359,0.492421991085,9.83259234183
32,9.26200912276,0.480774962742,9.86183454094
33,9.66604452006,0.477963073258,9.88991203721
34,9.56125850131,0.474248288181,9.91770834454
35,9.73435124489,0.436477238917,9.94513317336
36,10.1144745628,0.430315664086,9.96878089725
37,10.0301622209,0.386789645939,9.99181246366
38,9.88045627722,0.401846887102,10.0104914283
39,10.2217581931,0.384752829065,10.030676117
40,10.4719093485,0.388326384753,10.0491513999
41,10.5117402049,0.394995531725,10.0679840383
42,10.3776956174,0.358760429082,10.0874835915
43,10.6108675565,0.339994035192,10.1033596344
44,10.6967766309,0.343666169896,10.1173590379
45,10.6607527244,0.325394462638,10.1317256549
46,10.8278176343,0.331644815256,10.1442651012
47,10.9467634883,0.329061102832,10.1574295827
